visitorid,ses_rec,ses_rec_avg,user_rec,ses_n,ses_n_r,int_n,int_n_r,tran_n,tran_n_r,rev_sum,rev_sum_r,major_spend_r,int_cat_n_avg,int_itm_n_avg,ses_mo_avg,ses_ho_avg,ses_wknd_r,ses_len_avg,time_to_int,time_to_tran,target
812707,27.0,0.0,27.0,2.0,0.07407407407407407,3.0,1.5,2.0,1.0,421200.0,210600.0,1.0,1.0,1.0,7.0,11.0,0.0,3.433333333333333,2.2888888888888888,0.0,1.0
813032,3.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,11.0,0.0,0.0,0.0,-1.0,1.0
813035,27.0,0.0,27.0,2.0,0.07407407407407407,6.0,3.0,3.0,1.5,1078680.0,539340.0,0.5,2.0,2.0,7.0,8.0,0.0,8.9,2.966666666666667,0.0,1.0
813069,77.0,77.0,77.0,1.0,0.012987012987012988,2.0,2.0,1.0,1.0,22176.0,22176.0,0.0,1.0,1.0,6.0,18.0,0.0,2.55,1.275,0.0,1.0
813316,33.0,33.0,33.0,1.0,0.030303030303030304,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,9.0,0.0,3.0166666666666666,1.5083333333333333,-1.0,1.0
813442,54.0,54.0,54.0,1.0,0.018518518518518517,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,22.0,0.0,0.0,0.0,-1.0,1.0
814000,40.0,40.0,40.0,1.0,0.025,8.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,18.0,0.0,1.1,0.1375,-1.0,1.0
814238,54.0,54.0,54.0,1.0,0.018518518518518517,1.0,1.0,1.0,1.0,167880.0,167880.0,1.0,1.0,1.0,6.0,21.0,0.0,0.0,0.0,0.0,1.0
814347,69.0,69.0,69.0,1.0,0.014492753623188406,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,12.0,0.0,0.0,0.0,-1.0,1.0
814595,54.0,54.0,54.0,1.0,0.018518518518518517,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,19.0,0.0,0.0,0.0,-1.0,1.0
815027,49.0,49.0,49.0,1.0,0.02040816326530612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,19.0,0.0,0.0,0.0,-1.0,1.0
815663,20.0,20.0,20.0,1.0,0.05,1.0,1.0,1.0,1.0,71796.0,71796.0,1.0,1.0,1.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0
817277,36.0,36.0,36.0,1.0,0.027777777777777776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,8.0,1.0,0.0,0.0,-1.0,1.0
817737,63.0,63.0,63.0,1.0,0.015873015873015872,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,0.0,2.3333333333333335,1.1666666666666667,-1.0,1.0
818589,56.0,56.0,56.0,1.0,0.017857142857142856,2.0,2.0,1.0,1.0,429840.0,429840.0,1.0,1.0,1.0,6.0,12.0,0.0,7.933333333333334,3.966666666666667,0.0,1.0
818775,94.0,94.0,94.0,1.0,0.010638297872340425,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,20.0,0.0,0.0,0.0,-1.0,1.0
818953,40.0,40.0,40.0,1.0,0.025,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,13.0,0.0,6.933333333333334,2.3111111111111113,-1.0,1.0
820159,77.0,0.0,77.0,5.0,0.06493506493506493,12.0,2.4,5.0,1.0,740280.0,148056.0,0.6,1.2,1.2,6.0,12.2,0.0,1.6566666666666667,0.6902777777777778,0.0,1.0
820560,14.0,14.0,14.0,1.0,0.07142857142857142,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,8.0,14.0,0.0,2.45,1.225,-1.0,1.0
820902,56.0,0.0,57.0,2.0,0.03508771929824561,2.0,1.0,1.0,0.5,29880.0,14940.0,0.0,1.0,1.0,6.0,13.0,0.5,0.0,0.0,0.0,1.0
821517,33.0,33.0,33.0,1.0,0.030303030303030304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,0.0,0.0,0.0,-1.0,1.0
823349,27.0,0.0,27.0,2.0,0.07407407407407407,2.0,1.0,1.0,0.5,462480.0,231240.0,0.5,1.0,1.0,7.0,20.5,0.0,0.0,0.0,0.0,0.0
824391,76.0,76.0,76.0,1.0,0.013157894736842105,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,20.0,0.0,0.0,0.0,-1.0,1.0
825321,10.0,52.0,63.0,2.0,0.031746031746031744,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.5,0.0,0.0,0.0,-1.0,0.0
825710,15.0,15.0,15.0,1.0,0.06666666666666667,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,13.0,1.0,0.0,0.0,-1.0,1.0
826783,11.0,11.0,11.0,1.0,0.09090909090909091,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,20.0,0.0,0.0,0.0,-1.0,1.0
826958,11.0,11.0,11.0,1.0,0.09090909090909091,2.0,2.0,1.0,1.0,61560.0,61560.0,1.0,1.0,1.0,8.0,14.0,0.0,13.883333333333333,6.941666666666666,0.0,1.0
827010,62.0,10.0,73.0,2.0,0.0273972602739726,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.5,0.0,0.0,0.0,-1.0,1.0
827164,91.0,91.0,91.0,1.0,0.01098901098901099,1.0,1.0,1.0,1.0,269880.0,269880.0,1.0,1.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,1.0
827502,88.0,88.0,88.0,1.0,0.011363636363636364,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,21.0,0.0,3.25,1.625,-1.0,1.0
827980,20.0,20.0,20.0,1.0,0.05,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,1.0
827999,64.0,64.0,64.0,1.0,0.015625,2.0,2.0,1.0,1.0,19680.0,19680.0,0.0,1.0,1.0,6.0,10.0,1.0,2.033333333333333,1.0166666666666666,0.0,1.0
828421,32.0,32.0,32.0,1.0,0.03125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,9.0,0.0,0.0,0.0,-1.0,1.0
829198,9.0,9.0,9.0,1.0,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,1.0,0.0,0.0,-1.0,1.0
830026,20.0,0.0,21.0,3.0,0.14285714285714285,3.0,1.0,1.0,0.3333333333333333,95880.0,31960.0,0.3333333333333333,1.0,1.0,7.0,14.333333333333334,0.0,0.0,0.0,0.0,1.0
831443,60.0,60.0,60.0,1.0,0.016666666666666666,2.0,2.0,1.0,1.0,412440.0,412440.0,1.0,1.0,1.0,6.0,16.0,0.0,3.0,1.5,0.0,1.0
832269,84.0,84.0,84.0,1.0,0.011904761904761904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,16.0,0.0,0.0,0.0,-1.0,1.0
832453,96.0,0.0,96.0,2.0,0.020833333333333332,4.0,2.0,2.0,1.0,29496.0,14748.0,0.0,1.5,1.5,5.0,14.0,0.0,2.1166666666666667,1.0583333333333333,0.0,1.0
832580,3.0,3.0,3.0,1.0,0.3333333333333333,2.0,2.0,1.0,1.0,18600.0,18600.0,0.0,1.0,1.0,8.0,20.0,0.0,15.5,7.75,0.0,1.0
833443,68.0,68.0,68.0,1.0,0.014705882352941176,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,-1.0,1.0
834311,18.0,18.0,18.0,1.0,0.05555555555555555,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14.0,0.0,0.0,0.0,-1.0,1.0
834565,74.0,74.0,74.0,1.0,0.013513513513513514,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,0.0,0.0,0.0,-1.0,1.0
835779,40.0,40.0,40.0,1.0,0.025,2.0,2.0,1.0,1.0,142680.0,142680.0,1.0,1.0,1.0,7.0,21.0,0.0,4.55,2.275,0.0,0.0
835790,82.0,82.0,82.0,1.0,0.012195121951219513,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,0.0,0.4166666666666667,0.20833333333333334,-1.0,1.0
836087,31.0,31.0,31.0,1.0,0.03225806451612903,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,14.0,0.0,0.6666666666666666,0.3333333333333333,-1.0,1.0
836212,24.0,1.0,26.0,2.0,0.07692307692307693,4.0,2.0,2.0,1.0,236640.0,118320.0,0.5,1.0,1.0,7.0,12.5,0.0,2.5,1.25,0.0,1.0
836542,63.0,63.0,63.0,1.0,0.015873015873015872,2.0,2.0,1.0,1.0,50400.0,50400.0,1.0,1.0,1.0,6.0,11.0,0.0,1.2333333333333334,0.6166666666666667,0.0,1.0
836604,21.0,21.0,21.0,1.0,0.047619047619047616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,18.0,0.0,0.0,0.0,-1.0,1.0
836635,44.0,0.08235294117647059,60.0,86.0,1.4333333333333333,208.0,2.4186046511627906,87.0,1.0116279069767442,10448832.0,121498.04651162791,0.5232558139534884,1.372093023255814,1.4186046511627908,6.337209302325581,13.581395348837209,0.2441860465116279,7.221317829457364,2.985737179487179,0.0,1.0
836799,54.0,54.0,54.0,1.0,0.018518518518518517,2.0,2.0,1.0,1.0,13440.0,13440.0,0.0,1.0,1.0,6.0,20.0,0.0,2.8666666666666667,1.4333333333333333,0.0,1.0
837052,32.0,18.333333333333332,88.0,4.0,0.045454545454545456,10.0,2.5,4.0,1.0,502800.0,125700.0,0.5,1.5,1.5,6.0,12.25,0.0,12.045833333333333,4.818333333333333,0.0,0.0
837657,11.0,0.0,11.0,2.0,0.18181818181818182,4.0,2.0,2.0,1.0,1070640.0,535320.0,0.5,2.0,2.0,8.0,14.5,0.0,0.05,0.025,0.0,0.0
838086,45.0,0.0,45.0,2.0,0.044444444444444446,2.0,1.0,1.0,0.5,18000.0,9000.0,0.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,0.0,1.0
838117,50.0,50.0,50.0,1.0,0.02,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,16.0,1.0,3.433333333333333,1.1444444444444444,-1.0,1.0
838164,60.0,60.0,60.0,1.0,0.016666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,19.0,0.0,0.0,0.0,-1.0,1.0
838447,55.0,55.0,55.0,1.0,0.01818181818181818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,0.0,0.0,0.0,-1.0,1.0
839144,25.0,25.0,25.0,1.0,0.04,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,20.0,0.0,0.0,0.0,-1.0,1.0
841825,57.0,57.0,57.0,1.0,0.017543859649122806,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,14.0,1.0,0.0,0.0,-1.0,1.0
842210,60.0,60.0,60.0,1.0,0.016666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,18.0,0.0,0.0,0.0,-1.0,1.0
842547,4.0,4.0,4.0,1.0,0.25,2.0,2.0,1.0,1.0,50964.0,50964.0,1.0,1.0,1.0,8.0,14.0,0.0,3.8333333333333335,1.9166666666666667,0.0,1.0
842845,35.0,35.0,35.0,1.0,0.02857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,19.0,0.0,0.0,0.0,-1.0,1.0
843284,11.0,2.5,17.0,3.0,0.17647058823529413,9.0,3.0,2.0,0.6666666666666666,68400.0,22800.0,0.3333333333333333,1.3333333333333333,1.6666666666666667,7.333333333333333,16.0,0.0,34.81666666666667,11.605555555555556,0.0,1.0
843382,52.0,52.0,52.0,1.0,0.019230769230769232,1.0,1.0,1.0,1.0,17880.0,17880.0,0.0,1.0,1.0,6.0,22.0,0.0,0.0,0.0,0.0,1.0
843438,82.0,82.0,82.0,1.0,0.012195121951219513,9.0,9.0,2.0,2.0,55440.0,55440.0,1.0,1.0,2.0,5.0,20.0,0.0,12.533333333333333,1.3925925925925926,0.0,1.0
843754,96.0,96.0,96.0,1.0,0.010416666666666666,2.0,2.0,1.0,1.0,330000.0,330000.0,1.0,1.0,1.0,5.0,9.0,0.0,8.2,4.1,0.0,1.0
845280,32.0,32.0,32.0,1.0,0.03125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,20.0,0.0,0.0,0.0,-1.0,1.0
845701,63.0,63.0,63.0,1.0,0.015873015873015872,4.0,4.0,2.0,2.0,77280.0,77280.0,1.0,2.0,2.0,6.0,10.0,0.0,4.266666666666667,1.0666666666666667,0.0,1.0
846215,89.0,89.0,89.0,1.0,0.011235955056179775,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,20.0,0.0,0.0,0.0,-1.0,0.0
846488,46.0,46.0,46.0,1.0,0.021739130434782608,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,22.0,0.0,0.0,0.0,-1.0,1.0
846581,91.0,91.0,91.0,1.0,0.01098901098901099,2.0,2.0,1.0,1.0,608400.0,608400.0,1.0,1.0,1.0,5.0,11.0,0.0,8.783333333333333,4.391666666666667,0.0,1.0
847581,19.0,19.0,19.0,1.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,7.0,0.0,0.0,0.0,-1.0,1.0
848175,90.0,90.0,90.0,1.0,0.011111111111111112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,11.0,0.0,0.0,0.0,-1.0,1.0
849457,39.0,39.0,39.0,1.0,0.02564102564102564,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,15.0,0.0,0.31666666666666665,0.15833333333333333,-1.0,1.0
849907,19.0,19.0,19.0,1.0,0.05263157894736842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,1.0
849918,90.0,90.0,90.0,1.0,0.011111111111111112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,7.0,0.0,0.0,0.0,-1.0,1.0
850014,63.0,63.0,63.0,1.0,0.015873015873015872,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.0,1.5,0.5,-1.0,1.0
850119,96.0,96.0,96.0,1.0,0.010416666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,20.0,0.0,0.0,0.0,-1.0,1.0
850564,38.0,0.0,39.0,4.0,0.10256410256410256,7.0,1.75,3.0,0.75,92160.0,23040.0,0.25,1.0,1.75,7.0,11.25,0.0,0.0,0.0,0.0,1.0
851047,32.0,32.0,32.0,1.0,0.03125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14.0,0.0,0.0,0.0,-1.0,1.0
851049,79.0,79.0,79.0,1.0,0.012658227848101266,4.0,4.0,1.0,1.0,213240.0,213240.0,1.0,1.0,1.0,5.0,9.0,1.0,8.366666666666667,2.091666666666667,0.0,1.0
851493,85.0,85.0,85.0,1.0,0.011764705882352941,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,7.0,1.0,5.116666666666666,2.558333333333333,-1.0,1.0
851558,36.0,36.0,36.0,1.0,0.027777777777777776,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,-1.0,1.0
851951,41.0,41.0,41.0,1.0,0.024390243902439025,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,1.0
852118,25.0,25.0,25.0,1.0,0.04,2.0,2.0,1.0,1.0,365040.0,365040.0,1.0,1.0,1.0,7.0,15.0,0.0,12.3,6.15,0.0,1.0
852486,27.0,27.0,27.0,1.0,0.037037037037037035,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,-1.0,0.0
852548,89.0,89.0,89.0,1.0,0.011235955056179775,1.0,1.0,1.0,1.0,52680.0,52680.0,1.0,1.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0
853218,97.0,97.0,97.0,1.0,0.010309278350515464,2.0,2.0,1.0,1.0,477600.0,477600.0,1.0,1.0,1.0,5.0,9.0,0.0,5.233333333333333,2.6166666666666667,0.0,0.0
853633,50.0,1.0,51.0,2.0,0.0392156862745098,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,21.5,0.5,0.0,0.0,-1.0,1.0
854514,7.0,7.0,7.0,1.0,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,15.0,0.0,0.0,0.0,-1.0,1.0
854516,33.0,11.0,45.0,2.0,0.044444444444444446,2.0,1.0,1.0,0.5,10680.0,5340.0,0.0,1.0,1.0,7.0,17.0,0.0,0.0,0.0,0.0,1.0
854879,26.0,0.0,26.0,2.0,0.07692307692307693,2.0,1.0,1.0,0.5,66720.0,33360.0,0.5,1.0,1.0,7.0,20.5,0.0,0.0,0.0,0.0,1.0
855211,98.0,98.0,98.0,1.0,0.01020408163265306,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,12.0,0.0,0.0,0.0,-1.0,1.0
855347,8.0,8.0,8.0,1.0,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,21.0,1.0,0.0,0.0,-1.0,1.0
855941,17.0,17.0,17.0,1.0,0.058823529411764705,2.0,2.0,1.0,1.0,79800.0,79800.0,1.0,1.0,1.0,7.0,8.0,0.0,0.9833333333333333,0.49166666666666664,0.0,1.0
856566,44.0,44.0,44.0,1.0,0.022727272727272728,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,20.0,0.0,0.0,0.0,-1.0,1.0
857417,34.0,34.0,34.0,1.0,0.029411764705882353,2.0,2.0,1.0,1.0,76080.0,76080.0,1.0,1.0,1.0,7.0,13.0,0.0,4.983333333333333,2.4916666666666667,0.0,1.0
857520,84.0,84.0,84.0,1.0,0.011904761904761904,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,15.0,0.0,0.0,0.0,-1.0,1.0
857906,55.0,55.0,55.0,1.0,0.01818181818181818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,13.0,0.0,0.0,0.0,-1.0,1.0
858324,3.0,3.0,6.0,2.0,0.3333333333333333,4.0,2.0,2.0,1.0,53640.0,26820.0,0.0,1.0,1.0,8.0,12.0,0.0,2.4833333333333334,1.2416666666666667,0.0,1.0
858445,70.0,70.0,70.0,1.0,0.014285714285714285,3.0,3.0,2.0,2.0,242640.0,242640.0,1.0,1.0,1.0,6.0,22.0,1.0,20.2,6.733333333333333,0.0,1.0
858959,34.0,34.0,34.0,1.0,0.029411764705882353,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,0.0,0.0,0.0,-1.0,1.0
858966,94.0,94.0,94.0,1.0,0.010638297872340425,2.0,2.0,1.0,1.0,34080.0,34080.0,0.0,1.0,1.0,5.0,22.0,0.0,7.45,3.725,0.0,1.0
859358,94.0,94.0,94.0,1.0,0.010638297872340425,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,19.0,0.0,0.0,0.0,-1.0,1.0
860075,44.0,0.0,44.0,4.0,0.09090909090909091,11.0,2.75,3.0,0.75,91440.0,22860.0,0.25,1.25,2.75,7.0,6.0,1.0,5.9375,2.159090909090909,0.0,1.0
860457,2.0,2.0,2.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,12.0,1.0,0.0,0.0,-1.0,1.0
860970,26.0,26.0,26.0,1.0,0.038461538461538464,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,-1.0,1.0
861630,28.0,2.25,38.0,5.0,0.13157894736842105,12.0,2.4,2.0,0.4,249600.0,49920.0,0.2,2.0,2.0,7.0,15.4,0.0,6.873333333333333,2.863888888888889,0.0,1.0
861651,67.0,67.0,67.0,1.0,0.014925373134328358,4.0,4.0,2.0,2.0,194880.0,194880.0,1.0,1.0,2.0,6.0,18.0,0.0,10.5,2.625,0.0,1.0
862244,3.0,3.0,3.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,19.0,0.0,0.0,0.0,-1.0,1.0
863183,11.0,11.0,11.0,1.0,0.09090909090909091,3.0,3.0,1.0,1.0,134400.0,134400.0,1.0,3.0,3.0,8.0,13.0,0.0,2.933333333333333,0.9777777777777777,0.0,1.0
863203,12.0,0.0,12.0,2.0,0.16666666666666666,3.0,1.5,1.0,0.5,59880.0,29940.0,0.5,1.5,1.5,8.0,12.5,0.0,14.216666666666667,9.477777777777778,0.0,0.0
864621,20.0,20.0,20.0,1.0,0.05,2.0,2.0,1.0,1.0,22440.0,22440.0,0.0,1.0,1.0,7.0,8.0,0.0,1.9666666666666666,0.9833333333333333,0.0,1.0
864925,58.0,58.0,58.0,1.0,0.017241379310344827,35.0,35.0,0.0,0.0,0.0,0.0,0.0,11.0,35.0,6.0,13.0,1.0,12.55,0.3585714285714286,-1.0,1.0
865268,92.0,92.0,92.0,1.0,0.010869565217391304,2.0,2.0,1.0,1.0,34320.0,34320.0,0.0,1.0,1.0,5.0,17.0,1.0,7.8,3.9,0.0,1.0
865460,43.0,43.0,43.0,1.0,0.023255813953488372,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,20.0,1.0,0.0,0.0,-1.0,1.0
865638,55.0,55.0,55.0,1.0,0.01818181818181818,2.0,2.0,1.0,1.0,15480.0,15480.0,0.0,1.0,1.0,6.0,7.0,0.0,3.2,1.6,0.0,1.0
865726,35.0,5.0,40.0,2.0,0.05,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,14.5,0.0,0.0,0.0,-1.0,1.0
865903,55.0,55.0,55.0,1.0,0.01818181818181818,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,14.0,0.0,0.0,0.0,-1.0,1.0
865905,96.0,96.0,96.0,1.0,0.010416666666666666,2.0,2.0,1.0,1.0,104640.0,104640.0,1.0,1.0,1.0,5.0,16.0,0.0,1.0333333333333334,0.5166666666666667,0.0,1.0
867203,21.0,21.0,21.0,1.0,0.047619047619047616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,11.0,0.0,0.0,0.0,-1.0,0.0
867277,82.0,82.0,82.0,1.0,0.012195121951219513,2.0,2.0,1.0,1.0,24840.0,24840.0,0.0,1.0,1.0,5.0,21.0,0.0,4.15,2.075,0.0,1.0
867787,25.0,25.0,25.0,1.0,0.04,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,11.0,0.0,1.8666666666666667,0.6222222222222222,-1.0,1.0
867867,69.0,69.0,69.0,1.0,0.014492753623188406,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,22.0,0.0,0.0,0.0,-1.0,1.0
868475,16.0,16.0,16.0,1.0,0.0625,2.0,2.0,1.0,1.0,71880.0,71880.0,1.0,1.0,1.0,8.0,12.0,1.0,9.0,4.5,0.0,1.0
869432,95.0,0.0,95.0,2.0,0.021052631578947368,4.0,2.0,2.0,1.0,75360.0,37680.0,0.5,1.0,1.0,5.0,12.5,0.0,5.05,2.525,0.0,1.0
869451,60.0,60.0,60.0,1.0,0.016666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,14.0,0.0,0.0,0.0,-1.0,1.0
869576,40.0,40.0,40.0,1.0,0.025,2.0,2.0,1.0,1.0,22800.0,22800.0,0.0,1.0,1.0,7.0,12.0,0.0,2.0,1.0,0.0,1.0
869640,32.0,32.0,32.0,1.0,0.03125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,10.0,0.0,0.0,0.0,-1.0,1.0
869899,34.0,34.0,34.0,1.0,0.029411764705882353,2.0,2.0,1.0,1.0,244680.0,244680.0,1.0,1.0,1.0,7.0,9.0,0.0,3.5,1.75,0.0,1.0
870264,90.0,90.0,90.0,1.0,0.011111111111111112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,20.0,0.0,0.0,0.0,-1.0,1.0
870388,29.0,29.0,29.0,1.0,0.034482758620689655,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,17.0,1.0,0.0,0.0,-1.0,1.0
871665,33.0,33.0,33.0,1.0,0.030303030303030304,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,13.0,0.0,0.0,0.0,-1.0,1.0
872571,3.0,64.0,67.0,2.0,0.029850746268656716,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,19.0,0.0,0.0,0.0,-1.0,1.0
872603,21.0,21.0,21.0,1.0,0.047619047619047616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,12.0,0.0,0.0,0.0,-1.0,1.0
873337,10.0,10.0,10.0,1.0,0.1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,13.0,0.0,0.0,0.0,-1.0,1.0
873353,40.0,40.0,40.0,1.0,0.025,6.0,6.0,3.0,3.0,47160.0,47160.0,1.0,3.0,3.0,7.0,13.0,0.0,14.366666666666667,2.3944444444444444,0.0,1.0
874381,63.0,63.0,63.0,1.0,0.015873015873015872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,7.0,0.0,0.0,0.0,-1.0,1.0
874805,82.0,82.0,82.0,1.0,0.012195121951219513,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,9.0,0.0,0.0,0.0,-1.0,1.0
875243,17.0,17.0,17.0,1.0,0.058823529411764705,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,15.0,0.0,0.0,0.0,-1.0,1.0
875263,56.0,8.0,65.0,2.0,0.03076923076923077,3.0,1.5,1.0,0.5,188160.0,94080.0,0.5,1.0,1.0,6.0,14.5,0.5,3.283333333333333,2.1888888888888887,0.0,1.0
876241,43.0,43.0,43.0,1.0,0.023255813953488372,2.0,2.0,1.0,1.0,231600.0,231600.0,1.0,1.0,1.0,7.0,15.0,1.0,0.85,0.425,0.0,1.0
876747,13.0,13.0,13.0,1.0,0.07692307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,16.0,0.0,0.0,0.0,-1.0,1.0
877108,42.0,42.0,42.0,1.0,0.023809523809523808,2.0,2.0,1.0,1.0,3228.0,3228.0,0.0,1.0,1.0,7.0,7.0,0.0,0.6,0.3,0.0,1.0
877171,49.0,49.0,49.0,1.0,0.02040816326530612,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,21.0,1.0,0.0,0.0,-1.0,1.0
